,WORKSITE_STATE,13,15,17,19,25,11,21,29,27,41,43,23,31,35,39,49,53,12,47
23,MI,0.02874493927125506,0.5801619433198381,0.2591093117408907,0.03319838056680162,0.013360323886639677,0.05910931174089069,0.0012145748987854252,0.018218623481781375,0.0020242914979757085,0.004453441295546558,0.0,0.0004048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MN,0.0506872852233677,0.7199312714776632,0.07216494845360824,0.05326460481099656,0.02147766323024055,0.040378006872852236,0.005154639175257732,0.027491408934707903,0.002577319587628866,0.002577319587628866,0.0,0.001718213058419244,0.001718213058419244,0.0,0.0,0.0,0.0,0.0,0.000859106529209622
25,MO,0.026732673267326732,0.698019801980198,0.031683168316831684,0.100990099009901,0.05247524752475247,0.039603960396039604,0.0049504950495049506,0.039603960396039604,0.0029702970297029703,0.0019801980198019802,0.0,0.0,0.0009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0
26,MP,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,MS,0.018018018018018018,0.42342342342342343,0.0990990990990991,0.10810810810810811,0.2072072072072072,0.009009009009009009,0.009009009009009009,0.10810810810810811,0.009009009009009009,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MT,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.3181818181818182,0.18181818181818182,0.045454545454545456,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,NC,0.02499500099980004,0.8140371925614877,0.06798640271945611,0.021395720855828835,0.02539492101579684,0.03199360127974405,0.0011997600479904018,0.008398320335932814,0.0021995600879824036,0.0023995200959808036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,ND,0.017857142857142856,0.05357142857142857,0.10714285714285714,0.08928571428571429,0.21428571428571427,0.017857142857142856,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,0.024691358024691357,0.6327160493827161,0.037037037037037035,0.08024691358024691,0.033950617283950615,0.027777777777777776,0.0030864197530864196,0.15123456790123457,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NH,0.013089005235602094,0.7931937172774869,0.0549738219895288,0.002617801047120419,0.013089005235602094,0.028795811518324606,0.010471204188481676,0.028795811518324606,0.002617801047120419,0.05235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,NJ,0.07283026502124217,0.7764515476431317,0.04207970867893991,0.02184907950637265,0.005462269876593162,0.04511430305482501,0.00303459437588509,0.025490592757434757,0.0028322880841594174,0.0038438195427877805,0.0,0.0010115314586283633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NM,0.016129032258064516,0.31451612903225806,0.20967741935483872,0.18548387096774194,0.1693548387096774,0.056451612903225805,0.008064516129032258,0.04032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NV,0.030303030303030304,0.6666666666666666,0.1038961038961039,0.03896103896103896,0.021645021645021644,0.08658008658008658,0.004329004329004329,0.03896103896103896,0.0,0.004329004329004329,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,NY,0.1281875915974597,0.452076209086468,0.03058133854421104,0.03351245725451881,0.009574987787005374,0.05979482169027846,0.012212994626282364,0.23429408891060088,0.021006350757205666,0.005080605764533464,0.00029311187103077673,0.013287738153395212,0.0,0.0,0.0,0.0,0.0,9.770395701025892e-05,0.0
37,OH,0.03827037773359841,0.6769383697813122,0.0874751491053678,0.04920477137176938,0.018389662027833,0.04771371769383698,0.002485089463220676,0.07107355864811134,0.004970178926441352,0.0014910536779324055,0.0,0.0014910536779324055,0.0,0.0,0.0004970178926441351,0.0,0.0,0.0,0.0
38,OK,0.039603960396039604,0.38613861386138615,0.22772277227722773,0.0891089108910891,0.09900990099009901,0.054455445544554455,0.0049504950495049506,0.09405940594059406,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,OR,0.019550342130987292,0.5689149560117303,0.31378299120234604,0.01466275659824047,0.020527859237536656,0.042033235581622676,0.0039100684261974585,0.01270772238514174,0.002932551319648094,0.0009775171065493646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
